Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1495
washington-huskies,1413
florida-state-seminoles,1358
oregon-ducks,1277
ohio-state-buckeyes,1251
texas-longhorns,1205
alabama-crimson-tide,1125
missouri-tigers,1011
penn-state-nittany-lions,961
ole-miss-rebels,936
oklahoma-sooners,857
lsu-tigers,810
arizona-wildcats,713
louisville-cardinals,692
notre-dame-fighting-irish,598
tulane-green-wave,568
iowa-hawkeyes,470
oklahoma-state-cowboys,422
liberty-flames,315
north-carolina-state-wolfpack,293
toledo-rockets,205
james-madison-dukes,144
southern-methodist-mustangs,121
tennessee-volunteers,112
clemson-tigers,75
kansas-state-wildcats,52
utah-utes,50
troy-trojans,7
kansas-jayhawks,7
new-mexico-state-aggies,6
kentucky-wildcats,5
north-carolina-tar-heels,2
memphis-tigers,1
miami-oh-redhawks,1
