Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1495
washington-huskies,1413
florida-state-seminoles,1358
oregon-ducks,1277
ohio-state-buckeyes,1251
texas-longhorns,1205
alabama-crimson-tide,1125
missouri-tigers,1011
penn-state-nittany-lions,961
ole-miss-rebels,936
oklahoma-sooners,857
lsu-tigers,809
arizona-wildcats,712
louisville-cardinals,689
notre-dame-fighting-irish,592
tulane-green-wave,557
iowa-hawkeyes,460
oklahoma-state-cowboys,408
liberty-flames,297
oregon-state-beavers,271
north-carolina-state-wolfpack,270
toledo-rockets,183
james-madison-dukes,125
southern-methodist-mustangs,113
tennessee-volunteers,98
kansas-state-wildcats,43
utah-utes,41
troy-trojans,7
kansas-jayhawks,7
new-mexico-state-aggies,6
kentucky-wildcats,4
north-carolina-tar-heels,2
memphis-tigers,1
miami-oh-redhawks,1
