Teams,Borda Points
georgia-bulldogs,1534
michigan-wolverines,1465
ohio-state-buckeyes,1385
florida-state-seminoles,1368
oklahoma-sooners,1256
penn-state-nittany-lions,1253
washington-huskies,1220
oregon-ducks,1132
texas-longhorns,1036
usc-trojans,982
alabama-crimson-tide,956
north-carolina-tar-heels,880
ole-miss-rebels,736
louisville-cardinals,718
oregon-state-beavers,714
utah-utes,559
duke-blue-devils,473
ucla-bruins,433
tennessee-volunteers,407
washington-state-cougars,406
notre-dame-fighting-irish,364
lsu-tigers,320
kansas-jayhawks,104
kentucky-wildcats,96
miami-fl-hurricanes,75
missouri-tigers,72
wyoming-cowboys,43
wisconsin-badgers,43
tulane-green-wave,28
west-virginia-mountaineers,28
clemson-tigers,18
maryland-terrapins,10
james-madison-dukes,7
iowa-hawkeyes,7
texas-am-aggies,5
