Teams,Borda Points
georgia-bulldogs,1541
michigan-wolverines,1457
texas-longhorns,1358
florida-state-seminoles,1355
usc-trojans,1275
ohio-state-buckeyes,1272
penn-state-nittany-lions,1199
washington-huskies,1174
notre-dame-fighting-irish,1049
oregon-ducks,929
utah-utes,909
lsu-tigers,802
alabama-crimson-tide,792
oregon-state-beavers,713
ole-miss-rebels,668
oklahoma-sooners,621
north-carolina-tar-heels,586
colorado-buffaloes,527
miami-fl-hurricanes,403
washington-state-cougars,327
ucla-bruins,246
tennessee-volunteers,222
iowa-hawkeyes,161
florida-gators,127
missouri-tigers,101
clemson-tigers,97
kansas-state-wildcats,57
fresno-state-bulldogs,25
tcu-horned-frogs,24
tulane-green-wave,21
kansas-jayhawks,18
kentucky-wildcats,13
byu-cougars,5
maryland-terrapins,5
syracuse-orange,3
wisconsin-badgers,2
louisville-cardinals,2
auburn-tigers,2
