Teams,Borda Points
georgia-bulldogs,1572
michigan-wolverines,1490
ohio-state-buckeyes,1400
alabama-crimson-tide,1398
lsu-tigers,1278
usc-trojans,1247
penn-state-nittany-lions,1182
florida-state-seminoles,1155
clemson-tigers,1048
washington-huskies,1004
tennessee-volunteers,903
notre-dame-fighting-irish,899
utah-utes,854
oregon-ducks,777
kansas-state-wildcats,564
tcu-horned-frogs,468
oregon-state-beavers,455
wisconsin-badgers,442
north-carolina-tar-heels,346
oklahoma-sooners,341
ole-miss-rebels,330
tulane-green-wave,268
texas-am-aggies,261
iowa-hawkeyes,157
texas-tech-red-raiders,128
south-carolina-gamecocks,95
utsa-roadrunners,91
ucla-bruins,83
arkansas-razorbacks,27
boise-state-broncos,24
pittsburgh-panthers,20
kentucky-wildcats,19
troy-trojans,13
louisville-cardinals,10
auburn-tigers,9
minnesota-golden-gophers,9
toledo-rockets,7
florida-gators,6
duke-blue-devils,6
illinois-fighting-illini,5
mississippi-state-bulldogs,5
coastal-carolina-chanticleers,4
baylor-bears,4
liberty-flames,2
james-madison-dukes,2
south-alabama-jaguars,2
north-carolina-state-wolfpack,2
