Teams,Borda Points
georgia-bulldogs,1569
michigan-wolverines,1485
alabama-crimson-tide,1424
florida-state-seminoles,1384
ohio-state-buckeyes,1308
usc-trojans,1255
penn-state-nittany-lions,1212
washington-huskies,1107
tennessee-volunteers,975
notre-dame-fighting-irish,967
texas-longhorns,936
utah-utes,920
oregon-ducks,823
lsu-tigers,706
kansas-state-wildcats,581
oregon-state-beavers,559
north-carolina-tar-heels,552
oklahoma-sooners,430
wisconsin-badgers,412
ole-miss-rebels,381
duke-blue-devils,347
colorado-buffaloes,271
texas-am-aggies,270
tulane-green-wave,246
clemson-tigers,141
iowa-hawkeyes,76
tcu-horned-frogs,29
arkansas-razorbacks,28
kentucky-wildcats,15
pittsburgh-panthers,8
mississippi-state-bulldogs,6
auburn-tigers,4
north-carolina-state-wolfpack,4
miami-fl-hurricanes,4
minnesota-golden-gophers,4
troy-trojans,3
fresno-state-bulldogs,3
wyoming-cowboys,3
louisville-cardinals,2
iowa-state-cyclones,2
texas-state-bobcats,2
houston-cougars,1
illinois-fighting-illini,1
james-madison-dukes,1
texas-tech-red-raiders,1
washington-state-cougars,1
ucf-knights,1
