Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1464
ohio-state-buckeyes,1433
florida-state-seminoles,1366
washington-huskies,1322
oregon-ducks,1218
texas-longhorns,1180
alabama-crimson-tide,1141
louisville-cardinals,1002
oregon-state-beavers,934
missouri-tigers,920
penn-state-nittany-lions,866
ole-miss-rebels,813
oklahoma-sooners,739
lsu-tigers,712
utah-utes,556
tulane-green-wave,433
arizona-wildcats,417
notre-dame-fighting-irish,386
tennessee-volunteers,357
north-carolina-tar-heels,303
kansas-state-wildcats,272
oklahoma-state-cowboys,199
liberty-flames,174
iowa-hawkeyes,139
kansas-jayhawks,91
toledo-rockets,71
fresno-state-bulldogs,17
southern-methodist-mustangs,7
unlv-rebels,6
usc-trojans,5
north-carolina-state-wolfpack,3
miami-oh-redhawks,2
texas-am-aggies,1
