Teams,Borda Points
georgia-bulldogs,1534
michigan-wolverines,1465
ohio-state-buckeyes,1385
florida-state-seminoles,1368
oklahoma-sooners,1256
penn-state-nittany-lions,1253
washington-huskies,1220
oregon-ducks,1132
texas-longhorns,1036
usc-trojans,983
alabama-crimson-tide,956
north-carolina-tar-heels,881
ole-miss-rebels,741
louisville-cardinals,722
oregon-state-beavers,721
utah-utes,578
duke-blue-devils,493
ucla-bruins,444
tennessee-volunteers,441
notre-dame-fighting-irish,395
lsu-tigers,356
kansas-jayhawks,127
kentucky-wildcats,118
miami-fl-hurricanes,92
missouri-tigers,92
wisconsin-badgers,56
air-force-falcons,55
wyoming-cowboys,55
west-virginia-mountaineers,36
tulane-green-wave,35
clemson-tigers,24
maryland-terrapins,15
james-madison-dukes,10
iowa-hawkeyes,9
texas-am-aggies,5
