Teams,Borda Points
georgia-bulldogs,1558
michigan-wolverines,1485
ohio-state-buckeyes,1453
florida-state-seminoles,1411
washington-huskies,1333
oregon-ducks,1240
texas-longhorns,1190
alabama-crimson-tide,1143
penn-state-nittany-lions,1075
ole-miss-rebels,1027
louisville-cardinals,926
oregon-state-beavers,774
utah-utes,738
tennessee-volunteers,706
oklahoma-state-cowboys,669
missouri-tigers,652
oklahoma-sooners,558
lsu-tigers,550
kansas-jayhawks,513
james-madison-dukes,333
notre-dame-fighting-irish,300
arizona-wildcats,204
liberty-flames,109
north-carolina-tar-heels,109
fresno-state-bulldogs,99
kansas-state-wildcats,91
usc-trojans,55
toledo-rockets,38
air-force-falcons,33
ucla-bruins,14
iowa-hawkeyes,8
southern-methodist-mustangs,6
west-virginia-mountaineers,5
duke-blue-devils,5
clemson-tigers,2
north-carolina-state-wolfpack,2
texas-am-aggies,1
