Teams,Borda Points
georgia-bulldogs,1558
michigan-wolverines,1485
ohio-state-buckeyes,1453
florida-state-seminoles,1411
washington-huskies,1333
oregon-ducks,1240
texas-longhorns,1190
alabama-crimson-tide,1143
penn-state-nittany-lions,1075
ole-miss-rebels,1027
louisville-cardinals,929
oregon-state-beavers,785
utah-utes,748
tennessee-volunteers,717
oklahoma-state-cowboys,680
missouri-tigers,674
oklahoma-sooners,571
kansas-jayhawks,531
tulane-green-wave,392
james-madison-dukes,340
notre-dame-fighting-irish,313
arizona-wildcats,220
north-carolina-tar-heels,113
liberty-flames,112
kansas-state-wildcats,99
fresno-state-bulldogs,99
usc-trojans,58
toledo-rockets,38
air-force-falcons,34
ucla-bruins,16
iowa-hawkeyes,7
southern-methodist-mustangs,6
west-virginia-mountaineers,5
duke-blue-devils,5
clemson-tigers,2
texas-am-aggies,2
north-carolina-state-wolfpack,2
