Teams,Borda Points
georgia-bulldogs,1537
michigan-wolverines,1421
texas-longhorns,1378
ohio-state-buckeyes,1350
florida-state-seminoles,1344
penn-state-nittany-lions,1225
washington-huskies,1210
usc-trojans,1149
oregon-ducks,1059
utah-utes,965
notre-dame-fighting-irish,891
alabama-crimson-tide,852
lsu-tigers,803
oklahoma-sooners,714
washington-state-cougars,660
north-carolina-tar-heels,658
duke-blue-devils,648
oregon-state-beavers,407
ole-miss-rebels,392
tennessee-volunteers,298
florida-gators,260
missouri-tigers,243
kansas-jayhawks,174
fresno-state-bulldogs,88
kansas-state-wildcats,76
kentucky-wildcats,57
louisville-cardinals,45
colorado-buffaloes,44
ucla-bruins,31
maryland-terrapins,31
tcu-horned-frogs,20
tulane-green-wave,17
syracuse-orange,12
wisconsin-badgers,8
air-force-falcons,8
clemson-tigers,7
texas-am-aggies,6
