Teams,Borda Points
georgia-bulldogs,1476
michigan-wolverines,1412
texas-longhorns,1403
ohio-state-buckeyes,1335
florida-state-seminoles,1315
penn-state-nittany-lions,1207
washington-huskies,1194
oregon-ducks,1096
usc-trojans,1059
notre-dame-fighting-irish,959
alabama-crimson-tide,906
oklahoma-sooners,827
washington-state-cougars,754
north-carolina-tar-heels,714
oregon-state-beavers,623
ole-miss-rebels,603
miami-fl-hurricanes,581
utah-utes,453
duke-blue-devils,380
kentucky-wildcats,340
missouri-tigers,330
tennessee-volunteers,301
lsu-tigers,155
louisville-cardinals,109
maryland-terrapins,95
kansas-state-wildcats,50
texas-am-aggies,35
ucla-bruins,19
tulane-green-wave,10
west-virginia-mountaineers,9
wisconsin-badgers,9
air-force-falcons,8
clemson-tigers,5
james-madison-dukes,4
kansas-jayhawks,3
colorado-buffaloes,1
