Teams,Borda Points
georgia-bulldogs,1572
michigan-wolverines,1490
ohio-state-buckeyes,1400
alabama-crimson-tide,1398
lsu-tigers,1276
usc-trojans,1246
penn-state-nittany-lions,1177
florida-state-seminoles,1147
clemson-tigers,1032
washington-huskies,978
texas-longhorns,887
tennessee-volunteers,869
notre-dame-fighting-irish,864
utah-utes,813
oregon-ducks,734
kansas-state-wildcats,533
tcu-horned-frogs,444
wisconsin-badgers,413
north-carolina-tar-heels,330
oklahoma-sooners,317
ole-miss-rebels,315
tulane-green-wave,258
texas-am-aggies,243
iowa-hawkeyes,147
texas-tech-red-raiders,124
south-carolina-gamecocks,88
utsa-roadrunners,85
ucla-bruins,81
boise-state-broncos,23
arkansas-razorbacks,23
pittsburgh-panthers,19
kentucky-wildcats,18
louisville-cardinals,11
troy-trojans,11
auburn-tigers,8
minnesota-golden-gophers,7
toledo-rockets,6
illinois-fighting-illini,5
florida-gators,5
duke-blue-devils,5
mississippi-state-bulldogs,5
coastal-carolina-chanticleers,4
baylor-bears,3
liberty-flames,2
james-madison-dukes,2
south-alabama-jaguars,2
north-carolina-state-wolfpack,1
