Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1327
oregon-ducks,1235
texas-longhorns,1189
alabama-crimson-tide,1114
penn-state-nittany-lions,1044
oklahoma-sooners,1011
ole-miss-rebels,990
notre-dame-fighting-irish,847
lsu-tigers,816
missouri-tigers,715
louisville-cardinals,669
oregon-state-beavers,558
air-force-falcons,529
utah-utes,513
tennessee-volunteers,478
ucla-bruins,342
tulane-green-wave,313
kansas-jayhawks,267
usc-trojans,161
kansas-state-wildcats,128
oklahoma-state-cowboys,84
liberty-flames,67
north-carolina-tar-heels,59
fresno-state-bulldogs,20
miami-fl-hurricanes,13
arizona-wildcats,9
toledo-rockets,5
rutgers-scarlet-knights,3
