Teams,Borda Points
georgia-bulldogs,1549
ohio-state-buckeyes,1447
michigan-wolverines,1440
washington-huskies,1367
florida-state-seminoles,1324
oregon-ducks,1219
texas-longhorns,1180
alabama-crimson-tide,1138
louisville-cardinals,1017
missouri-tigers,964
penn-state-nittany-lions,894
ole-miss-rebels,878
oklahoma-sooners,766
lsu-tigers,748
oregon-state-beavers,714
arizona-wildcats,625
notre-dame-fighting-irish,506
tulane-green-wave,500
kansas-state-wildcats,422
iowa-hawkeyes,335
oklahoma-state-cowboys,333
liberty-flames,236
james-madison-dukes,81
north-carolina-state-wolfpack,74
tennessee-volunteers,73
utah-utes,71
unlv-rebels,68
southern-methodist-mustangs,61
north-carolina-tar-heels,27
clemson-tigers,24
kansas-jayhawks,8
fresno-state-bulldogs,7
new-mexico-state-aggies,5
miami-oh-redhawks,2
texas-am-aggies,1
ucla-bruins,1
