Teams,Borda Points
michigan-wolverines,1539
washington-huskies,1499
texas-longhorns,1375
florida-state-seminoles,1358
alabama-crimson-tide,1329
georgia-bulldogs,1256
ohio-state-buckeyes,1185
oregon-ducks,1119
missouri-tigers,1014
penn-state-nittany-lions,960
ole-miss-rebels,944
oklahoma-sooners,867
lsu-tigers,823
arizona-wildcats,740
notre-dame-fighting-irish,634
louisville-cardinals,585
southern-methodist-mustangs,434
liberty-flames,425
north-carolina-state-wolfpack,379
iowa-hawkeyes,358
oregon-state-beavers,309
oklahoma-state-cowboys,256
tulane-green-wave,202
james-madison-dukes,181
tennessee-volunteers,98
clemson-tigers,89
troy-trojans,66
utah-utes,39
kansas-state-wildcats,38
miami-oh-redhawks,31
kansas-jayhawks,8
kentucky-wildcats,4
