Teams,Borda Points
georgia-bulldogs,1569
michigan-wolverines,1485
alabama-crimson-tide,1424
florida-state-seminoles,1384
ohio-state-buckeyes,1308
usc-trojans,1255
penn-state-nittany-lions,1212
washington-huskies,1107
tennessee-volunteers,975
notre-dame-fighting-irish,967
texas-longhorns,935
utah-utes,919
oregon-ducks,823
lsu-tigers,706
kansas-state-wildcats,579
oregon-state-beavers,558
north-carolina-tar-heels,551
oklahoma-sooners,426
wisconsin-badgers,407
ole-miss-rebels,379
duke-blue-devils,343
colorado-buffaloes,269
texas-am-aggies,267
tulane-green-wave,242
clemson-tigers,141
iowa-hawkeyes,73
ucla-bruins,55
arkansas-razorbacks,28
tcu-horned-frogs,27
kentucky-wildcats,15
pittsburgh-panthers,8
mississippi-state-bulldogs,5
north-carolina-state-wolfpack,4
miami-fl-hurricanes,4
auburn-tigers,3
troy-trojans,3
fresno-state-bulldogs,3
wyoming-cowboys,3
iowa-state-cyclones,2
texas-state-bobcats,2
houston-cougars,1
louisville-cardinals,1
illinois-fighting-illini,1
james-madison-dukes,1
texas-tech-red-raiders,1
washington-state-cougars,1
ucf-knights,1
