Teams,Borda Points
georgia-bulldogs,1537
michigan-wolverines,1421
texas-longhorns,1378
ohio-state-buckeyes,1350
florida-state-seminoles,1344
penn-state-nittany-lions,1225
washington-huskies,1210
usc-trojans,1148
oregon-ducks,1059
utah-utes,965
notre-dame-fighting-irish,890
alabama-crimson-tide,849
lsu-tigers,798
oklahoma-sooners,704
north-carolina-tar-heels,648
washington-state-cougars,642
duke-blue-devils,640
miami-fl-hurricanes,516
oregon-state-beavers,365
ole-miss-rebels,349
tennessee-volunteers,261
florida-gators,225
missouri-tigers,205
fresno-state-bulldogs,74
kansas-state-wildcats,64
kentucky-wildcats,51
louisville-cardinals,36
colorado-buffaloes,35
maryland-terrapins,28
ucla-bruins,27
tcu-horned-frogs,18
tulane-green-wave,14
syracuse-orange,9
air-force-falcons,7
wisconsin-badgers,5
texas-am-aggies,5
clemson-tigers,5
