Teams,Borda Points
georgia-bulldogs,1572
michigan-wolverines,1490
ohio-state-buckeyes,1400
alabama-crimson-tide,1398
lsu-tigers,1276
usc-trojans,1246
penn-state-nittany-lions,1177
florida-state-seminoles,1147
clemson-tigers,1032
washington-huskies,977
texas-longhorns,883
tennessee-volunteers,869
notre-dame-fighting-irish,864
utah-utes,812
oregon-ducks,732
kansas-state-wildcats,512
tcu-horned-frogs,416
oregon-state-beavers,409
wisconsin-badgers,394
north-carolina-tar-heels,300
oklahoma-sooners,298
ole-miss-rebels,287
tulane-green-wave,230
texas-am-aggies,229
iowa-hawkeyes,137
south-carolina-gamecocks,79
utsa-roadrunners,71
ucla-bruins,69
arkansas-razorbacks,23
boise-state-broncos,18
pittsburgh-panthers,16
kentucky-wildcats,14
louisville-cardinals,11
troy-trojans,10
auburn-tigers,8
minnesota-golden-gophers,6
florida-gators,5
toledo-rockets,5
illinois-fighting-illini,4
coastal-carolina-chanticleers,4
duke-blue-devils,4
mississippi-state-bulldogs,4
baylor-bears,3
liberty-flames,2
james-madison-dukes,2
south-alabama-jaguars,1
north-carolina-state-wolfpack,1
