Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1458
florida-state-seminoles,1413
texas-longhorns,1339
usc-trojans,1270
ohio-state-buckeyes,1266
penn-state-nittany-lions,1205
washington-huskies,1108
notre-dame-fighting-irish,1033
alabama-crimson-tide,983
utah-utes,888
oregon-ducks,874
lsu-tigers,717
kansas-state-wildcats,693
oregon-state-beavers,664
ole-miss-rebels,567
colorado-buffaloes,542
oklahoma-sooners,515
north-carolina-tar-heels,505
duke-blue-devils,482
miami-fl-hurricanes,282
washington-state-cougars,170
iowa-hawkeyes,146
ucla-bruins,144
clemson-tigers,114
arkansas-razorbacks,41
kansas-jayhawks,28
tulane-green-wave,27
tcu-horned-frogs,24
wisconsin-badgers,14
mississippi-state-bulldogs,8
kentucky-wildcats,7
cincinnati-bearcats,5
minnesota-golden-gophers,5
fresno-state-bulldogs,3
james-madison-dukes,2
maryland-terrapins,2
oklahoma-state-cowboys,2
wyoming-cowboys,2
