Teams,Borda Points
georgia-bulldogs,1534
michigan-wolverines,1465
ohio-state-buckeyes,1385
florida-state-seminoles,1368
oklahoma-sooners,1256
penn-state-nittany-lions,1253
washington-huskies,1220
oregon-ducks,1132
texas-longhorns,1036
usc-trojans,982
alabama-crimson-tide,956
north-carolina-tar-heels,880
ole-miss-rebels,736
louisville-cardinals,718
oregon-state-beavers,714
utah-utes,560
duke-blue-devils,473
ucla-bruins,435
tennessee-volunteers,410
washington-state-cougars,408
notre-dame-fighting-irish,372
lsu-tigers,325
kentucky-wildcats,104
miami-fl-hurricanes,80
missouri-tigers,73
wyoming-cowboys,46
wisconsin-badgers,46
air-force-falcons,45
west-virginia-mountaineers,29
tulane-green-wave,27
clemson-tigers,18
maryland-terrapins,10
james-madison-dukes,9
iowa-hawkeyes,9
texas-am-aggies,6
