Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1327
oregon-ducks,1235
texas-longhorns,1189
alabama-crimson-tide,1114
penn-state-nittany-lions,1044
oklahoma-sooners,1010
ole-miss-rebels,990
notre-dame-fighting-irish,847
lsu-tigers,816
missouri-tigers,716
louisville-cardinals,671
oregon-state-beavers,564
air-force-falcons,533
utah-utes,520
tennessee-volunteers,489
ucla-bruins,354
kansas-jayhawks,279
james-madison-dukes,235
usc-trojans,167
kansas-state-wildcats,134
oklahoma-state-cowboys,89
liberty-flames,65
north-carolina-tar-heels,62
fresno-state-bulldogs,21
miami-fl-hurricanes,12
arizona-wildcats,10
toledo-rockets,5
rutgers-scarlet-knights,4
