Teams,Borda Points
georgia-bulldogs,1536
michigan-wolverines,1504
ohio-state-buckeyes,1454
florida-state-seminoles,1408
washington-huskies,1325
oklahoma-sooners,1267
texas-longhorns,1150
oregon-ducks,1133
alabama-crimson-tide,1071
penn-state-nittany-lions,999
oregon-state-beavers,922
ole-miss-rebels,889
utah-utes,868
notre-dame-fighting-irish,718
lsu-tigers,687
missouri-tigers,596
north-carolina-tar-heels,515
louisville-cardinals,430
air-force-falcons,402
duke-blue-devils,386
tennessee-volunteers,324
ucla-bruins,268
usc-trojans,218
james-madison-dukes,211
florida-gators,42
liberty-flames,23
kansas-state-wildcats,20
miami-fl-hurricanes,17
fresno-state-bulldogs,10
oklahoma-state-cowboys,7
toledo-rockets,5
kentucky-wildcats,3
rutgers-scarlet-knights,3
unlv-rebels,2
wisconsin-badgers,2
