Teams,Borda Points
georgia-bulldogs,1536
michigan-wolverines,1504
ohio-state-buckeyes,1454
florida-state-seminoles,1408
washington-huskies,1325
oklahoma-sooners,1267
texas-longhorns,1150
oregon-ducks,1133
alabama-crimson-tide,1071
penn-state-nittany-lions,999
oregon-state-beavers,922
ole-miss-rebels,889
utah-utes,869
notre-dame-fighting-irish,726
lsu-tigers,699
missouri-tigers,613
louisville-cardinals,461
air-force-falcons,437
duke-blue-devils,415
tennessee-volunteers,349
tulane-green-wave,299
ucla-bruins,287
usc-trojans,237
james-madison-dukes,217
florida-gators,44
liberty-flames,24
kansas-state-wildcats,23
miami-fl-hurricanes,19
fresno-state-bulldogs,12
oklahoma-state-cowboys,8
toledo-rockets,5
kentucky-wildcats,3
rutgers-scarlet-knights,3
unlv-rebels,2
wisconsin-badgers,2
