Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1495
washington-huskies,1413
florida-state-seminoles,1358
oregon-ducks,1277
ohio-state-buckeyes,1251
texas-longhorns,1205
alabama-crimson-tide,1125
missouri-tigers,1011
penn-state-nittany-lions,961
ole-miss-rebels,936
oklahoma-sooners,857
lsu-tigers,809
arizona-wildcats,712
louisville-cardinals,689
notre-dame-fighting-irish,593
tulane-green-wave,557
iowa-hawkeyes,460
oklahoma-state-cowboys,411
liberty-flames,303
north-carolina-state-wolfpack,281
oregon-state-beavers,278
toledo-rockets,188
james-madison-dukes,131
tennessee-volunteers,102
clemson-tigers,61
kansas-state-wildcats,43
utah-utes,41
troy-trojans,9
new-mexico-state-aggies,8
kansas-jayhawks,6
kentucky-wildcats,4
memphis-tigers,2
miami-oh-redhawks,2
north-carolina-tar-heels,1
