Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1495
washington-huskies,1413
florida-state-seminoles,1358
oregon-ducks,1277
ohio-state-buckeyes,1251
texas-longhorns,1205
alabama-crimson-tide,1125
missouri-tigers,1012
penn-state-nittany-lions,961
ole-miss-rebels,937
oklahoma-sooners,860
lsu-tigers,815
arizona-wildcats,721
louisville-cardinals,704
notre-dame-fighting-irish,619
iowa-hawkeyes,505
oklahoma-state-cowboys,453
liberty-flames,345
north-carolina-state-wolfpack,323
oregon-state-beavers,309
toledo-rockets,228
james-madison-dukes,159
southern-methodist-mustangs,138
tennessee-volunteers,116
clemson-tigers,81
kansas-state-wildcats,54
utah-utes,49
troy-trojans,10
new-mexico-state-aggies,9
kansas-jayhawks,7
kentucky-wildcats,5
memphis-tigers,2
miami-oh-redhawks,2
north-carolina-tar-heels,1
