Teams,Borda Points
georgia-bulldogs,1541
michigan-wolverines,1492
ohio-state-buckeyes,1393
florida-state-seminoles,1388
washington-huskies,1355
oklahoma-sooners,1277
penn-state-nittany-lions,1253
texas-longhorns,1098
oregon-ducks,1034
north-carolina-tar-heels,1011
alabama-crimson-tide,987
oregon-state-beavers,834
ole-miss-rebels,825
utah-utes,695
notre-dame-fighting-irish,664
duke-blue-devils,593
tennessee-volunteers,557
usc-trojans,530
lsu-tigers,493
missouri-tigers,365
louisville-cardinals,310
air-force-falcons,247
tulane-green-wave,137
iowa-hawkeyes,127
ucla-bruins,122
james-madison-dukes,71
clemson-tigers,35
washington-state-cougars,11
fresno-state-bulldogs,7
wyoming-cowboys,5
liberty-flames,5
kentucky-wildcats,4
kansas-jayhawks,2
west-virginia-mountaineers,1
miami-fl-hurricanes,1
oklahoma-state-cowboys,1
