Teams,Borda Points
georgia-bulldogs,1558
michigan-wolverines,1485
ohio-state-buckeyes,1453
florida-state-seminoles,1411
washington-huskies,1333
oregon-ducks,1240
texas-longhorns,1190
alabama-crimson-tide,1143
penn-state-nittany-lions,1075
ole-miss-rebels,1027
louisville-cardinals,926
oregon-state-beavers,780
utah-utes,742
tennessee-volunteers,712
oklahoma-state-cowboys,668
missouri-tigers,658
oklahoma-sooners,578
lsu-tigers,559
tulane-green-wave,394
james-madison-dukes,346
notre-dame-fighting-irish,313
arizona-wildcats,218
north-carolina-tar-heels,116
liberty-flames,114
fresno-state-bulldogs,100
kansas-state-wildcats,98
usc-trojans,56
toledo-rockets,39
air-force-falcons,34
ucla-bruins,16
iowa-hawkeyes,8
southern-methodist-mustangs,6
west-virginia-mountaineers,5
duke-blue-devils,5
clemson-tigers,2
texas-am-aggies,2
north-carolina-state-wolfpack,2
