Teams,Borda Points
georgia-bulldogs,1569
michigan-wolverines,1485
alabama-crimson-tide,1424
florida-state-seminoles,1384
ohio-state-buckeyes,1308
usc-trojans,1256
penn-state-nittany-lions,1212
washington-huskies,1108
tennessee-volunteers,976
notre-dame-fighting-irish,968
texas-longhorns,940
utah-utes,923
oregon-ducks,825
lsu-tigers,725
kansas-state-wildcats,603
north-carolina-tar-heels,580
oklahoma-sooners,468
wisconsin-badgers,453
ole-miss-rebels,423
duke-blue-devils,392
colorado-buffaloes,312
texas-am-aggies,307
tulane-green-wave,288
clemson-tigers,162
iowa-hawkeyes,94
ucla-bruins,69
tcu-horned-frogs,35
arkansas-razorbacks,31
kentucky-wildcats,20
pittsburgh-panthers,9
mississippi-state-bulldogs,8
north-carolina-state-wolfpack,6
miami-fl-hurricanes,6
troy-trojans,5
minnesota-golden-gophers,5
auburn-tigers,4
texas-state-bobcats,4
fresno-state-bulldogs,4
wyoming-cowboys,4
iowa-state-cyclones,3
houston-cougars,2
louisville-cardinals,2
illinois-fighting-illini,2
james-madison-dukes,2
texas-tech-red-raiders,2
washington-state-cougars,2
ucf-knights,2
