Teams,Borda Points
georgia-bulldogs,1558
michigan-wolverines,1485
ohio-state-buckeyes,1453
florida-state-seminoles,1411
washington-huskies,1333
oregon-ducks,1240
texas-longhorns,1190
alabama-crimson-tide,1143
penn-state-nittany-lions,1075
ole-miss-rebels,1027
louisville-cardinals,926
oregon-state-beavers,772
utah-utes,734
tennessee-volunteers,703
oklahoma-state-cowboys,661
missouri-tigers,644
oklahoma-sooners,547
lsu-tigers,534
kansas-jayhawks,498
tulane-green-wave,353
james-madison-dukes,300
notre-dame-fighting-irish,278
arizona-wildcats,182
north-carolina-tar-heels,96
liberty-flames,88
kansas-state-wildcats,78
usc-trojans,46
toledo-rockets,31
air-force-falcons,27
ucla-bruins,11
iowa-hawkeyes,6
southern-methodist-mustangs,5
duke-blue-devils,4
west-virginia-mountaineers,3
north-carolina-state-wolfpack,2
clemson-tigers,1
texas-am-aggies,1
