Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1458
florida-state-seminoles,1413
texas-longhorns,1338
usc-trojans,1269
ohio-state-buckeyes,1265
penn-state-nittany-lions,1204
washington-huskies,1102
notre-dame-fighting-irish,1015
alabama-crimson-tide,955
tennessee-volunteers,932
utah-utes,857
oregon-ducks,829
lsu-tigers,691
kansas-state-wildcats,661
ole-miss-rebels,547
colorado-buffaloes,530
oklahoma-sooners,501
north-carolina-tar-heels,488
duke-blue-devils,475
miami-fl-hurricanes,278
washington-state-cougars,169
iowa-hawkeyes,146
ucla-bruins,143
clemson-tigers,114
arkansas-razorbacks,39
kansas-jayhawks,28
tulane-green-wave,27
tcu-horned-frogs,24
wisconsin-badgers,14
mississippi-state-bulldogs,8
kentucky-wildcats,7
cincinnati-bearcats,5
minnesota-golden-gophers,5
fresno-state-bulldogs,3
james-madison-dukes,2
maryland-terrapins,2
oklahoma-state-cowboys,2
wyoming-cowboys,2
