Teams,Borda Points
michigan-wolverines,1539
washington-huskies,1499
texas-longhorns,1375
florida-state-seminoles,1358
alabama-crimson-tide,1329
georgia-bulldogs,1256
ohio-state-buckeyes,1185
oregon-ducks,1119
missouri-tigers,1014
penn-state-nittany-lions,960
ole-miss-rebels,944
oklahoma-sooners,867
lsu-tigers,823
arizona-wildcats,740
notre-dame-fighting-irish,635
louisville-cardinals,593
southern-methodist-mustangs,459
liberty-flames,450
iowa-hawkeyes,384
oregon-state-beavers,337
oklahoma-state-cowboys,286
tulane-green-wave,233
james-madison-dukes,214
clemson-tigers,110
tennessee-volunteers,108
troy-trojans,92
kansas-state-wildcats,49
miami-oh-redhawks,48
utah-utes,45
toledo-rockets,25
kansas-jayhawks,10
kentucky-wildcats,4
