Teams,Borda Points
georgia-bulldogs,1541
michigan-wolverines,1457
texas-longhorns,1358
florida-state-seminoles,1355
usc-trojans,1275
ohio-state-buckeyes,1272
penn-state-nittany-lions,1199
washington-huskies,1174
notre-dame-fighting-irish,1049
oregon-ducks,929
utah-utes,908
lsu-tigers,799
alabama-crimson-tide,790
oregon-state-beavers,713
ole-miss-rebels,664
oklahoma-sooners,620
north-carolina-tar-heels,585
duke-blue-devils,557
miami-fl-hurricanes,399
washington-state-cougars,315
ucla-bruins,242
tennessee-volunteers,225
iowa-hawkeyes,160
florida-gators,125
missouri-tigers,102
clemson-tigers,94
kansas-state-wildcats,58
fresno-state-bulldogs,26
tcu-horned-frogs,25
tulane-green-wave,21
kansas-jayhawks,19
kentucky-wildcats,13
byu-cougars,5
maryland-terrapins,5
wisconsin-badgers,3
syracuse-orange,3
louisville-cardinals,2
auburn-tigers,2
