Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1327
oregon-ducks,1235
texas-longhorns,1189
alabama-crimson-tide,1114
penn-state-nittany-lions,1044
oklahoma-sooners,1010
ole-miss-rebels,990
notre-dame-fighting-irish,847
lsu-tigers,816
missouri-tigers,714
louisville-cardinals,666
oregon-state-beavers,558
air-force-falcons,528
utah-utes,511
tennessee-volunteers,473
ucla-bruins,334
tulane-green-wave,307
kansas-jayhawks,262
james-madison-dukes,201
usc-trojans,143
kansas-state-wildcats,126
north-carolina-tar-heels,55
liberty-flames,49
fresno-state-bulldogs,18
miami-fl-hurricanes,12
arizona-wildcats,6
toledo-rockets,4
rutgers-scarlet-knights,2
