Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1327
oregon-ducks,1235
texas-longhorns,1189
alabama-crimson-tide,1114
penn-state-nittany-lions,1044
oklahoma-sooners,1010
ole-miss-rebels,990
notre-dame-fighting-irish,847
lsu-tigers,816
missouri-tigers,714
louisville-cardinals,666
oregon-state-beavers,557
air-force-falcons,526
utah-utes,510
tennessee-volunteers,473
ucla-bruins,331
tulane-green-wave,303
kansas-jayhawks,250
james-madison-dukes,192
usc-trojans,140
kansas-state-wildcats,112
oklahoma-state-cowboys,77
north-carolina-tar-heels,55
liberty-flames,47
fresno-state-bulldogs,16
miami-fl-hurricanes,11
toledo-rockets,3
rutgers-scarlet-knights,2
