Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1464
ohio-state-buckeyes,1433
florida-state-seminoles,1366
washington-huskies,1322
oregon-ducks,1218
texas-longhorns,1180
alabama-crimson-tide,1141
louisville-cardinals,1002
oregon-state-beavers,934
missouri-tigers,917
penn-state-nittany-lions,865
ole-miss-rebels,810
oklahoma-sooners,733
lsu-tigers,703
utah-utes,545
tulane-green-wave,410
james-madison-dukes,405
arizona-wildcats,390
notre-dame-fighting-irish,360
tennessee-volunteers,334
north-carolina-tar-heels,271
kansas-state-wildcats,242
oklahoma-state-cowboys,179
liberty-flames,137
iowa-hawkeyes,113
kansas-jayhawks,83
fresno-state-bulldogs,13
southern-methodist-mustangs,5
usc-trojans,5
unlv-rebels,5
miami-oh-redhawks,2
north-carolina-state-wolfpack,2
texas-am-aggies,1
