Teams,Borda Points
michigan-wolverines,1539
washington-huskies,1499
texas-longhorns,1375
florida-state-seminoles,1358
alabama-crimson-tide,1329
georgia-bulldogs,1256
ohio-state-buckeyes,1185
oregon-ducks,1119
missouri-tigers,1014
penn-state-nittany-lions,960
ole-miss-rebels,944
oklahoma-sooners,867
lsu-tigers,823
arizona-wildcats,740
notre-dame-fighting-irish,634
louisville-cardinals,588
southern-methodist-mustangs,432
liberty-flames,425
north-carolina-state-wolfpack,379
iowa-hawkeyes,361
oregon-state-beavers,311
oklahoma-state-cowboys,260
tulane-green-wave,205
james-madison-dukes,180
tennessee-volunteers,98
clemson-tigers,89
kansas-state-wildcats,39
utah-utes,39
miami-oh-redhawks,37
toledo-rockets,24
kansas-jayhawks,8
kentucky-wildcats,4
