Teams,Borda Points
georgia-bulldogs,1541
michigan-wolverines,1457
texas-longhorns,1358
florida-state-seminoles,1355
usc-trojans,1275
ohio-state-buckeyes,1272
penn-state-nittany-lions,1199
washington-huskies,1174
notre-dame-fighting-irish,1049
oregon-ducks,928
utah-utes,906
lsu-tigers,792
alabama-crimson-tide,780
oregon-state-beavers,705
ole-miss-rebels,648
oklahoma-sooners,600
north-carolina-tar-heels,560
duke-blue-devils,526
colorado-buffaloes,498
miami-fl-hurricanes,355
washington-state-cougars,275
ucla-bruins,203
tennessee-volunteers,187
iowa-hawkeyes,124
florida-gators,103
clemson-tigers,76
missouri-tigers,73
kansas-state-wildcats,47
tcu-horned-frogs,21
kansas-jayhawks,15
tulane-green-wave,15
kentucky-wildcats,10
maryland-terrapins,4
byu-cougars,3
wisconsin-badgers,3
syracuse-orange,2
louisville-cardinals,1
auburn-tigers,1
