Teams,Borda Points
georgia-bulldogs,1476
michigan-wolverines,1412
texas-longhorns,1403
ohio-state-buckeyes,1335
florida-state-seminoles,1315
penn-state-nittany-lions,1207
washington-huskies,1194
oregon-ducks,1096
usc-trojans,1059
notre-dame-fighting-irish,959
alabama-crimson-tide,906
oklahoma-sooners,828
washington-state-cougars,757
north-carolina-tar-heels,722
oregon-state-beavers,625
ole-miss-rebels,615
miami-fl-hurricanes,599
duke-blue-devils,412
kentucky-wildcats,378
missouri-tigers,369
tennessee-volunteers,340
lsu-tigers,177
fresno-state-bulldogs,169
louisville-cardinals,120
maryland-terrapins,109
kansas-state-wildcats,56
texas-am-aggies,44
ucla-bruins,23
tulane-green-wave,11
air-force-falcons,11
west-virginia-mountaineers,9
wisconsin-badgers,9
clemson-tigers,7
james-madison-dukes,6
kansas-jayhawks,4
colorado-buffaloes,2
