Teams,Borda Points
georgia-bulldogs,1541
michigan-wolverines,1457
texas-longhorns,1358
florida-state-seminoles,1355
usc-trojans,1275
ohio-state-buckeyes,1272
penn-state-nittany-lions,1199
washington-huskies,1174
notre-dame-fighting-irish,1049
oregon-ducks,928
utah-utes,906
lsu-tigers,794
alabama-crimson-tide,781
oregon-state-beavers,705
ole-miss-rebels,649
oklahoma-sooners,603
north-carolina-tar-heels,563
duke-blue-devils,527
colorado-buffaloes,501
miami-fl-hurricanes,361
washington-state-cougars,282
ucla-bruins,207
tennessee-volunteers,204
iowa-hawkeyes,129
clemson-tigers,82
missouri-tigers,81
kansas-state-wildcats,47
tcu-horned-frogs,21
fresno-state-bulldogs,19
kansas-jayhawks,15
tulane-green-wave,15
kentucky-wildcats,10
byu-cougars,4
maryland-terrapins,4
wisconsin-badgers,2
syracuse-orange,2
louisville-cardinals,1
auburn-tigers,1
