Teams,Borda Points
georgia-bulldogs,1537
michigan-wolverines,1421
texas-longhorns,1378
ohio-state-buckeyes,1350
florida-state-seminoles,1344
penn-state-nittany-lions,1225
washington-huskies,1210
usc-trojans,1148
oregon-ducks,1059
utah-utes,965
notre-dame-fighting-irish,890
alabama-crimson-tide,849
lsu-tigers,798
oklahoma-sooners,704
north-carolina-tar-heels,648
washington-state-cougars,642
duke-blue-devils,639
miami-fl-hurricanes,515
oregon-state-beavers,360
ole-miss-rebels,342
tennessee-volunteers,256
florida-gators,217
missouri-tigers,198
kansas-jayhawks,132
fresno-state-bulldogs,64
kansas-state-wildcats,57
kentucky-wildcats,41
louisville-cardinals,32
colorado-buffaloes,30
ucla-bruins,25
maryland-terrapins,20
tcu-horned-frogs,18
syracuse-orange,9
air-force-falcons,6
wisconsin-badgers,5
texas-am-aggies,5
clemson-tigers,5
