Teams,Borda Points
georgia-bulldogs,1541
michigan-wolverines,1457
texas-longhorns,1359
florida-state-seminoles,1355
usc-trojans,1275
ohio-state-buckeyes,1273
penn-state-nittany-lions,1199
washington-huskies,1175
notre-dame-fighting-irish,1057
utah-utes,935
lsu-tigers,838
alabama-crimson-tide,826
oregon-state-beavers,766
ole-miss-rebels,707
oklahoma-sooners,660
north-carolina-tar-heels,620
duke-blue-devils,586
colorado-buffaloes,558
miami-fl-hurricanes,414
washington-state-cougars,332
ucla-bruins,250
tennessee-volunteers,230
iowa-hawkeyes,163
florida-gators,129
missouri-tigers,102
clemson-tigers,98
kansas-state-wildcats,59
fresno-state-bulldogs,26
tcu-horned-frogs,25
tulane-green-wave,21
kansas-jayhawks,19
kentucky-wildcats,13
byu-cougars,5
maryland-terrapins,5
wisconsin-badgers,3
syracuse-orange,3
louisville-cardinals,2
auburn-tigers,2
