Teams,Borda Points
georgia-bulldogs,1558
michigan-wolverines,1485
ohio-state-buckeyes,1453
florida-state-seminoles,1411
washington-huskies,1333
oregon-ducks,1240
texas-longhorns,1190
alabama-crimson-tide,1143
penn-state-nittany-lions,1075
ole-miss-rebels,1027
louisville-cardinals,926
oregon-state-beavers,773
utah-utes,735
tennessee-volunteers,704
oklahoma-state-cowboys,661
missouri-tigers,644
oklahoma-sooners,548
lsu-tigers,534
kansas-jayhawks,497
tulane-green-wave,355
james-madison-dukes,298
notre-dame-fighting-irish,275
arizona-wildcats,183
north-carolina-tar-heels,97
fresno-state-bulldogs,84
kansas-state-wildcats,75
usc-trojans,47
toledo-rockets,33
air-force-falcons,26
ucla-bruins,13
iowa-hawkeyes,6
southern-methodist-mustangs,5
west-virginia-mountaineers,4
duke-blue-devils,4
clemson-tigers,1
texas-am-aggies,1
north-carolina-state-wolfpack,1
