Teams,Borda Points
georgia-bulldogs,1537
michigan-wolverines,1421
texas-longhorns,1378
ohio-state-buckeyes,1350
florida-state-seminoles,1345
penn-state-nittany-lions,1225
washington-huskies,1211
usc-trojans,1151
oregon-ducks,1063
utah-utes,979
alabama-crimson-tide,885
lsu-tigers,846
oklahoma-sooners,756
north-carolina-tar-heels,706
washington-state-cougars,700
duke-blue-devils,697
miami-fl-hurricanes,576
oregon-state-beavers,419
ole-miss-rebels,400
tennessee-volunteers,306
florida-gators,265
missouri-tigers,243
kansas-jayhawks,175
fresno-state-bulldogs,88
kansas-state-wildcats,77
kentucky-wildcats,57
louisville-cardinals,45
colorado-buffaloes,44
ucla-bruins,32
maryland-terrapins,31
tcu-horned-frogs,22
tulane-green-wave,17
syracuse-orange,12
wisconsin-badgers,8
air-force-falcons,8
clemson-tigers,7
texas-am-aggies,6
