Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1327
oregon-ducks,1235
texas-longhorns,1189
alabama-crimson-tide,1114
penn-state-nittany-lions,1044
oklahoma-sooners,1010
ole-miss-rebels,990
notre-dame-fighting-irish,847
lsu-tigers,816
missouri-tigers,714
louisville-cardinals,669
oregon-state-beavers,559
air-force-falcons,532
utah-utes,513
tennessee-volunteers,476
ucla-bruins,339
tulane-green-wave,314
kansas-jayhawks,258
james-madison-dukes,206
kansas-state-wildcats,122
oklahoma-state-cowboys,81
north-carolina-tar-heels,63
liberty-flames,55
fresno-state-bulldogs,18
miami-fl-hurricanes,13
arizona-wildcats,8
rutgers-scarlet-knights,4
toledo-rockets,3
