Teams,Borda Points
georgia-bulldogs,1569
michigan-wolverines,1485
alabama-crimson-tide,1424
florida-state-seminoles,1384
ohio-state-buckeyes,1308
usc-trojans,1255
penn-state-nittany-lions,1212
washington-huskies,1108
tennessee-volunteers,976
notre-dame-fighting-irish,969
texas-longhorns,938
utah-utes,921
oregon-ducks,826
lsu-tigers,715
kansas-state-wildcats,588
oregon-state-beavers,565
north-carolina-tar-heels,560
oklahoma-sooners,446
wisconsin-badgers,425
ole-miss-rebels,397
duke-blue-devils,365
texas-am-aggies,284
tulane-green-wave,266
clemson-tigers,153
iowa-hawkeyes,86
ucla-bruins,63
tcu-horned-frogs,32
arkansas-razorbacks,30
kentucky-wildcats,16
pittsburgh-panthers,8
mississippi-state-bulldogs,6
miami-fl-hurricanes,5
north-carolina-state-wolfpack,4
troy-trojans,4
texas-state-bobcats,4
fresno-state-bulldogs,4
minnesota-golden-gophers,4
wyoming-cowboys,4
auburn-tigers,3
houston-cougars,2
iowa-state-cyclones,2
illinois-fighting-illini,2
james-madison-dukes,2
washington-state-cougars,2
louisville-cardinals,1
texas-tech-red-raiders,1
ucf-knights,1
