Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1327
oregon-ducks,1235
texas-longhorns,1189
alabama-crimson-tide,1114
penn-state-nittany-lions,1044
oklahoma-sooners,1011
ole-miss-rebels,990
notre-dame-fighting-irish,847
lsu-tigers,816
missouri-tigers,715
louisville-cardinals,667
oregon-state-beavers,562
air-force-falcons,533
utah-utes,517
tennessee-volunteers,484
ucla-bruins,349
tulane-green-wave,325
james-madison-dukes,222
usc-trojans,165
kansas-state-wildcats,138
oklahoma-state-cowboys,82
liberty-flames,63
north-carolina-tar-heels,63
fresno-state-bulldogs,20
miami-fl-hurricanes,11
arizona-wildcats,9
toledo-rockets,5
rutgers-scarlet-knights,4
