Teams,Borda Points
michigan-wolverines,1539
washington-huskies,1499
texas-longhorns,1375
florida-state-seminoles,1358
alabama-crimson-tide,1329
georgia-bulldogs,1256
ohio-state-buckeyes,1185
oregon-ducks,1119
missouri-tigers,1014
penn-state-nittany-lions,960
ole-miss-rebels,944
oklahoma-sooners,867
lsu-tigers,823
arizona-wildcats,740
notre-dame-fighting-irish,634
louisville-cardinals,586
southern-methodist-mustangs,439
liberty-flames,429
north-carolina-state-wolfpack,378
iowa-hawkeyes,360
oregon-state-beavers,312
oklahoma-state-cowboys,261
tulane-green-wave,209
james-madison-dukes,186
tennessee-volunteers,100
troy-trojans,71
kansas-state-wildcats,43
utah-utes,39
miami-oh-redhawks,34
toledo-rockets,23
kansas-jayhawks,9
kentucky-wildcats,4
