Teams,Borda Points
georgia-bulldogs,1541
michigan-wolverines,1492
ohio-state-buckeyes,1393
florida-state-seminoles,1388
washington-huskies,1355
oklahoma-sooners,1277
penn-state-nittany-lions,1253
texas-longhorns,1098
oregon-ducks,1034
north-carolina-tar-heels,1011
alabama-crimson-tide,987
oregon-state-beavers,834
ole-miss-rebels,825
utah-utes,695
notre-dame-fighting-irish,665
duke-blue-devils,594
tennessee-volunteers,558
usc-trojans,532
lsu-tigers,497
missouri-tigers,376
louisville-cardinals,330
tulane-green-wave,175
iowa-hawkeyes,165
ucla-bruins,140
james-madison-dukes,95
clemson-tigers,39
florida-gators,14
washington-state-cougars,12
fresno-state-bulldogs,10
liberty-flames,8
wyoming-cowboys,6
kentucky-wildcats,5
kansas-jayhawks,3
west-virginia-mountaineers,2
miami-fl-hurricanes,2
oklahoma-state-cowboys,2
