Teams,Borda Points
michigan-wolverines,1539
washington-huskies,1499
texas-longhorns,1375
florida-state-seminoles,1358
alabama-crimson-tide,1329
georgia-bulldogs,1256
ohio-state-buckeyes,1185
oregon-ducks,1119
missouri-tigers,1014
penn-state-nittany-lions,960
ole-miss-rebels,944
oklahoma-sooners,867
lsu-tigers,824
arizona-wildcats,741
notre-dame-fighting-irish,640
louisville-cardinals,595
southern-methodist-mustangs,452
liberty-flames,444
north-carolina-state-wolfpack,398
iowa-hawkeyes,378
oklahoma-state-cowboys,277
tulane-green-wave,227
james-madison-dukes,210
tennessee-volunteers,109
clemson-tigers,104
troy-trojans,84
kansas-state-wildcats,45
utah-utes,45
miami-oh-redhawks,42
toledo-rockets,25
kansas-jayhawks,9
kentucky-wildcats,5
