Teams,Borda Points
georgia-bulldogs,1534
michigan-wolverines,1465
ohio-state-buckeyes,1385
florida-state-seminoles,1368
oklahoma-sooners,1256
penn-state-nittany-lions,1253
washington-huskies,1220
oregon-ducks,1132
texas-longhorns,1036
usc-trojans,982
alabama-crimson-tide,956
north-carolina-tar-heels,880
ole-miss-rebels,736
louisville-cardinals,719
oregon-state-beavers,714
utah-utes,560
duke-blue-devils,475
ucla-bruins,434
tennessee-volunteers,409
washington-state-cougars,404
notre-dame-fighting-irish,368
lsu-tigers,318
kansas-jayhawks,105
kentucky-wildcats,100
miami-fl-hurricanes,75
wyoming-cowboys,45
wisconsin-badgers,44
air-force-falcons,43
tulane-green-wave,29
west-virginia-mountaineers,26
clemson-tigers,19
maryland-terrapins,11
james-madison-dukes,9
iowa-hawkeyes,9
texas-am-aggies,5
