Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1458
florida-state-seminoles,1413
texas-longhorns,1338
usc-trojans,1269
ohio-state-buckeyes,1265
penn-state-nittany-lions,1204
washington-huskies,1102
notre-dame-fighting-irish,1015
alabama-crimson-tide,953
tennessee-volunteers,929
utah-utes,847
oregon-ducks,827
lsu-tigers,667
kansas-state-wildcats,636
oregon-state-beavers,605
ole-miss-rebels,507
colorado-buffaloes,484
oklahoma-sooners,456
north-carolina-tar-heels,449
duke-blue-devils,422
miami-fl-hurricanes,238
washington-state-cougars,136
iowa-hawkeyes,116
ucla-bruins,113
arkansas-razorbacks,35
tulane-green-wave,21
kansas-jayhawks,20
tcu-horned-frogs,20
wisconsin-badgers,12
mississippi-state-bulldogs,6
kentucky-wildcats,5
minnesota-golden-gophers,4
cincinnati-bearcats,3
fresno-state-bulldogs,2
maryland-terrapins,2
james-madison-dukes,1
oklahoma-state-cowboys,1
wyoming-cowboys,1
