Teams,Borda Points
georgia-bulldogs,1572
michigan-wolverines,1490
ohio-state-buckeyes,1400
alabama-crimson-tide,1398
lsu-tigers,1276
usc-trojans,1245
penn-state-nittany-lions,1177
florida-state-seminoles,1147
clemson-tigers,1034
washington-huskies,981
texas-longhorns,886
tennessee-volunteers,869
notre-dame-fighting-irish,867
utah-utes,815
oregon-ducks,740
kansas-state-wildcats,528
oregon-state-beavers,427
wisconsin-badgers,414
north-carolina-tar-heels,331
oklahoma-sooners,317
ole-miss-rebels,313
tulane-green-wave,258
texas-am-aggies,240
iowa-hawkeyes,148
texas-tech-red-raiders,125
south-carolina-gamecocks,90
utsa-roadrunners,88
ucla-bruins,80
arkansas-razorbacks,25
boise-state-broncos,22
kentucky-wildcats,18
pittsburgh-panthers,18
troy-trojans,12
louisville-cardinals,10
auburn-tigers,8
minnesota-golden-gophers,8
florida-gators,6
toledo-rockets,6
duke-blue-devils,5
mississippi-state-bulldogs,5
illinois-fighting-illini,4
coastal-carolina-chanticleers,4
baylor-bears,4
liberty-flames,2
james-madison-dukes,2
south-alabama-jaguars,2
north-carolina-state-wolfpack,2
