Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1456
clemson-tigers,1383
washington-huskies,1298
michigan-wolverines,1264
wisconsin-badgers,1237
oklahoma-sooners,1141
penn-state-nittany-lions,1118
colorado-buffaloes,1035
usc-trojans,948
oklahoma-state-cowboys,931
florida-state-seminoles,847
western-michigan-broncos,807
west-virginia-mountaineers,726
florida-gators,478
louisville-cardinals,473
stanford-cardinal,457
auburn-tigers,427
virginia-tech-hokies,424
navy-midshipmen,391
lsu-tigers,344
iowa-hawkeyes,222
nebraska-cornhuskers,187
south-florida-bulls,173
pittsburgh-panthers,173
houston-cougars,104
utah-utes,90
washington-state-cougars,36
texas-am-aggies,34
air-force-falcons,22
temple-owls,21
tennessee-volunteers,12
troy-trojans,7
miami-fl-hurricanes,6
georgia-tech-yellow-jackets,3
tulsa-golden-hurricane,2
