Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1444
clemson-tigers,1396
washington-huskies,1329
penn-state-nittany-lions,1252
michigan-wolverines,1249
oklahoma-sooners,1173
wisconsin-badgers,1066
usc-trojans,1053
colorado-buffaloes,916
florida-state-seminoles,916
oklahoma-state-cowboys,840
west-virginia-mountaineers,832
louisville-cardinals,595
stanford-cardinal,561
auburn-tigers,547
virginia-tech-hokies,426
lsu-tigers,405
florida-gators,378
iowa-hawkeyes,320
temple-owls,283
pittsburgh-panthers,283
nebraska-cornhuskers,234
south-florida-bulls,216
houston-cougars,124
utah-utes,119
boise-state-broncos,117
washington-state-cougars,35
texas-am-aggies,30
air-force-falcons,25
navy-midshipmen,23
tennessee-volunteers,14
san-diego-state-aztecs,11
western-kentucky-hilltoppers,11
miami-fl-hurricanes,8
georgia-tech-yellow-jackets,5
kansas-state-wildcats,3
