Teams,Borda Points
alabama-crimson-tide,1524
michigan-wolverines,1435
clemson-tigers,1401
washington-huskies,1369
louisville-cardinals,1262
ohio-state-buckeyes,1207
texas-am-aggies,1150
wisconsin-badgers,1122
nebraska-cornhuskers,952
florida-gators,930
auburn-tigers,929
oklahoma-sooners,839
baylor-bears,700
west-virginia-mountaineers,638
lsu-tigers,606
utah-utes,532
north-carolina-tar-heels,456
florida-state-seminoles,432
penn-state-nittany-lions,429
colorado-buffaloes,413
oklahoma-state-cowboys,392
virginia-tech-hokies,383
boise-state-broncos,247
washington-state-cougars,173
houston-cougars,76
usc-trojans,48
san-diego-state-aztecs,31
troy-trojans,28
tennessee-volunteers,21
south-florida-bulls,18
arkansas-razorbacks,9
wyoming-cowboys,8
tulsa-golden-hurricane,4
