Teams,Borda Points
alabama-crimson-tide,1520
florida-state-seminoles,1437
ohio-state-buckeyes,1359
michigan-wolverines,1298
clemson-tigers,1284
houston-cougars,1264
stanford-cardinal,1137
washington-huskies,986
louisville-cardinals,898
wisconsin-badgers,895
texas-longhorns,879
michigan-state-spartans,758
iowa-hawkeyes,706
oklahoma-sooners,692
tennessee-volunteers,674
georgia-bulldogs,602
texas-am-aggies,585
notre-dame-fighting-irish,548
ole-miss-rebels,487
baylor-bears,331
oregon-ducks,324
florida-gators,233
miami-fl-hurricanes,221
arkansas-razorbacks,216
tcu-horned-frogs,77
utah-utes,70
san-diego-state-aztecs,63
ucla-bruins,55
boise-state-broncos,47
pittsburgh-panthers,45
oklahoma-state-cowboys,28
north-carolina-tar-heels,16
nebraska-cornhuskers,14
auburn-tigers,9
central-michigan-chippewas,4
colorado-buffaloes,3
arizona-state-sun-devils,2
cincinnati-bearcats,2
