Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1455
michigan-wolverines,1370
clemson-tigers,1347
wisconsin-badgers,1255
washington-huskies,1220
oklahoma-sooners,1169
penn-state-nittany-lions,1091
colorado-buffaloes,997
oklahoma-state-cowboys,868
louisville-cardinals,830
usc-trojans,811
florida-gators,703
western-michigan-broncos,701
florida-state-seminoles,661
auburn-tigers,614
nebraska-cornhuskers,594
houston-cougars,493
west-virginia-mountaineers,449
boise-state-broncos,392
utah-utes,285
texas-am-aggies,256
washington-state-cougars,191
tennessee-volunteers,137
lsu-tigers,85
virginia-tech-hokies,85
stanford-cardinal,83
north-carolina-tar-heels,57
south-florida-bulls,24
pittsburgh-panthers,24
arkansas-razorbacks,10
iowa-hawkeyes,7
minnesota-golden-gophers,6
troy-trojans,6
wyoming-cowboys,2
temple-owls,1
