Teams,Borda Points
alabama-crimson-tide,1524
ohio-state-buckeyes,1457
michigan-wolverines,1368
clemson-tigers,1337
washington-huskies,1304
texas-am-aggies,1218
louisville-cardinals,1168
nebraska-cornhuskers,1040
baylor-bears,1025
wisconsin-badgers,950
west-virginia-mountaineers,774
florida-state-seminoles,767
boise-state-broncos,730
florida-gators,669
oklahoma-sooners,663
arkansas-razorbacks,630
tennessee-volunteers,596
utah-utes,529
western-michigan-broncos,342
auburn-tigers,322
north-carolina-tar-heels,303
ole-miss-rebels,219
navy-midshipmen,196
lsu-tigers,144
colorado-buffaloes,141
miami-fl-hurricanes,88
oklahoma-state-cowboys,57
washington-state-cougars,51
virginia-tech-hokies,48
south-florida-bulls,44
stanford-cardinal,19
usc-trojans,8
iowa-hawkeyes,8
north-carolina-state-wolfpack,7
arizona-state-sun-devils,7
san-diego-state-aztecs,4
pittsburgh-panthers,3
troy-trojans,2
tcu-horned-frogs,2
