Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1444
clemson-tigers,1396
washington-huskies,1329
penn-state-nittany-lions,1252
michigan-wolverines,1249
oklahoma-sooners,1173
wisconsin-badgers,1054
usc-trojans,1040
florida-state-seminoles,889
colorado-buffaloes,886
western-michigan-broncos,874
oklahoma-state-cowboys,800
west-virginia-mountaineers,791
louisville-cardinals,555
stanford-cardinal,524
auburn-tigers,505
virginia-tech-hokies,391
lsu-tigers,385
iowa-hawkeyes,299
pittsburgh-panthers,262
temple-owls,259
nebraska-cornhuskers,218
south-florida-bulls,197
houston-cougars,112
utah-utes,110
boise-state-broncos,103
washington-state-cougars,35
texas-am-aggies,30
air-force-falcons,23
navy-midshipmen,19
tennessee-volunteers,13
san-diego-state-aztecs,10
western-kentucky-hilltoppers,9
miami-fl-hurricanes,7
georgia-tech-yellow-jackets,5
kansas-state-wildcats,2
