Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1239
stanford-cardinal,1166
wisconsin-badgers,1084
texas-am-aggies,1036
washington-huskies,986
tennessee-volunteers,910
florida-state-seminoles,807
baylor-bears,731
miami-fl-hurricanes,699
nebraska-cornhuskers,642
ole-miss-rebels,544
michigan-state-spartans,536
utah-utes,501
san-diego-state-aztecs,321
tcu-horned-frogs,257
texas-longhorns,225
florida-gators,199
boise-state-broncos,178
georgia-bulldogs,160
arizona-state-sun-devils,144
oklahoma-sooners,130
north-dakota-state-bison,69
west-virginia-mountaineers,52
virginia-tech-hokies,42
colorado-buffaloes,37
north-carolina-tar-heels,28
iowa-hawkeyes,28
ucla-bruins,27
lsu-tigers,22
auburn-tigers,21
western-michigan-broncos,18
wake-forest-demon-deacons,11
memphis-tigers,7
maryland-terrapins,3
toledo-rockets,2
