Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1239
stanford-cardinal,1166
wisconsin-badgers,1084
texas-am-aggies,1036
washington-huskies,988
tennessee-volunteers,911
florida-state-seminoles,819
baylor-bears,743
miami-fl-hurricanes,715
ole-miss-rebels,576
michigan-state-spartans,570
utah-utes,543
san-diego-state-aztecs,351
arkansas-razorbacks,282
tcu-horned-frogs,275
texas-longhorns,246
florida-gators,217
boise-state-broncos,197
georgia-bulldogs,174
arizona-state-sun-devils,163
oklahoma-sooners,141
north-dakota-state-bison,77
west-virginia-mountaineers,62
virginia-tech-hokies,48
colorado-buffaloes,42
north-carolina-tar-heels,31
iowa-hawkeyes,31
ucla-bruins,27
auburn-tigers,24
lsu-tigers,24
western-michigan-broncos,19
wake-forest-demon-deacons,12
memphis-tigers,8
maryland-terrapins,3
toledo-rockets,2
