Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1456
louisville-cardinals,1357
michigan-wolverines,1325
clemson-tigers,1307
wisconsin-badgers,1218
washington-huskies,1160
oklahoma-sooners,1084
west-virginia-mountaineers,949
utah-utes,849
colorado-buffaloes,847
oklahoma-state-cowboys,710
western-michigan-broncos,682
usc-trojans,641
lsu-tigers,636
florida-state-seminoles,622
auburn-tigers,598
washington-state-cougars,560
nebraska-cornhuskers,559
florida-gators,488
boise-state-broncos,372
texas-am-aggies,287
san-diego-state-aztecs,133
troy-trojans,94
houston-cougars,61
north-carolina-tar-heels,55
virginia-tech-hokies,52
navy-midshipmen,31
tennessee-volunteers,28
stanford-cardinal,23
south-florida-bulls,12
western-kentucky-hilltoppers,12
pittsburgh-panthers,11
arkansas-razorbacks,8
iowa-hawkeyes,7
ole-miss-rebels,3
minnesota-golden-gophers,2
