Teams,Borda Points
clemson-tigers,1500
alabama-crimson-tide,1440
usc-trojans,1292
washington-huskies,1277
oklahoma-sooners,1252
ohio-state-buckeyes,1240
penn-state-nittany-lions,1130
florida-state-seminoles,1105
wisconsin-badgers,1032
michigan-wolverines,1001
oklahoma-state-cowboys,920
stanford-cardinal,731
lsu-tigers,653
florida-gators,646
western-michigan-broncos,624
virginia-tech-hokies,615
colorado-buffaloes,591
west-virginia-mountaineers,383
south-florida-bulls,376
miami-fl-hurricanes,361
louisville-cardinals,293
utah-utes,243
auburn-tigers,215
san-diego-state-aztecs,130
kansas-state-wildcats,94
georgia-tech-yellow-jackets,64
nebraska-cornhuskers,44
western-kentucky-hilltoppers,37
air-force-falcons,34
pittsburgh-panthers,23
boise-state-broncos,20
minnesota-golden-gophers,15
iowa-hawkeyes,15
tulsa-golden-hurricane,12
byu-cougars,10
north-carolina-tar-heels,10
temple-owls,10
houston-cougars,9
washington-state-cougars,2
navy-midshipmen,1
